id;min;phrase;clicks;ctr;premium_clicks;premium_ctr;shows;max;first_place_ctr;premium_min;premium_max;first_place_clicks
30653;0.01;"!интернет !магазин !с !болонсированного !питания";0;0;0;0;2;0.01;0;0.01;0.01;0
30654;0.01;"!заказать !диетическое !питание !food";0;0;0;0;0;0.01;0;0.01;0.01;0
30655;0.01;"!пища !на !дом !москва";0;0;0;0;2;0.01;0;0.01;0.01;0
30656;1.89;"!здоровое !питание !в !офис";2;1.15;2;13.21;1;1.89;1.15;1.89;3.93;2
30657;0.01;"!сервис !индивидуального !питания";0;0;0;0;2;0.01;0;0.01;0.01;0
30658;0.01;"!сбалансированная !готовая !еда";0;0;0;0;0;0.01;0;0.01;0.01;0
30659;1.18;"!диетическая !еда !на !неделю !с !доставкой";0;0;0;0;2;1.18;0;3.1;7.52;0
30660;2.05;"!доставка !еды !спортсменам";2;1.06;2;4.59;1;2.05;1.06;6.58;13.98;2
30661;0.01;"!фуд !готовая !еда";0;0;0;0;0;0.01;0;0.01;0.01;0
30662;0.01;"!фабрика !правильного !питания";0;0;0;0;2;0.01;0;0.01;0.01;0
30663;0.01;"!сервисы !по !доставке !правильного !питания !на !неделю";0;0;0;0;2;0.01;0;0.01;0.01;0
30664;0.01;"!поставка !здоровой !еды";0;0;0;0;0;0.01;0;0.01;0.01;0
30665;0.01;"!готовая !сбалансированная !еда";0;0;0;0;0;0.01;0;0.01;0.01;0
30666;0.01;"!питание !для !диеты !с !доставкой";0;0;0;0;0;0.01;0;0.01;0.01;0
30667;0.01;"!зороваяседа !москва";0;0;0;0;2;0.01;0;0.01;0.01;0
30668;0.01;"!сервисы !питания !в !москве";0;0;0;0;2;0.01;0;0.01;0.01;0
30669;0.01;"!еда !для !веганов !с !доставкой";0;0;0;0;2;0.01;0;0.01;0.01;0
30670;0.01;"!конструктор !здоровой !еды";0;0;0;0;0;0.01;0;0.01;0.01;0
30671;0.01;"!конструктор !меню !1000";0;0;0;0;2;0.01;0;0.01;0.01;0
30672;0.01;"!вегетарианские !меню !с !доставкой";0;0;0;0;2;0.01;0;0.01;0.01;0
30673;0.01;"!инферно !фуд";0;0;0;0;3;0.01;0;0.01;0.01;0
30674;0.01;"!купон !еда !для !вегетарианцев";0;0;0;0;1;0.01;0;0.01;0.01;0
30675;0.22;"!solo !food !ru";2;0.01;2;11.97;2;0.22;0.01;1.75;1.75;2
30676;0.01;"!подбор !системы !питания";0;0;0;0;2;0.01;0;0.01;0.01;0
30677;0.01;"!полезная !еда !на !неделю";0;0;2;16.82;0;0.01;0;0.65;3.89;0
30678;0.01;"!правильное !распределение !бжу";0;0;0;0;1;0.01;0;0.01;0.01;0
30679;0.01;"!конструктор !калорий";0;0;0;0;1;0.01;0;0.01;0.01;0
30680;0.1;"!от !чего !зависит !вес !тела !человека";2;0.03;0;0;2;0.1;0.03;0.01;0.01;2
30681;0.96;"!магазин !спортивного !питания !измайлово";2;0.18;0;0;2;0.96;0.18;0.01;0.01;2
30682;0.01;"!расчет !бжу !правильное !питание";0;0;0;0;2;0.01;0;0.01;0.01;0
30683;0.01;"!бжу !меню !на !день";0;0;0;0;2;0.01;0;0.01;0.01;0
30684;0.01;"!конструктор !меню !с !учётом !кбжу";0;0;0;0;2;0.01;0;0.01;0.01;0
30685;0.01;"!конструктор !меню !с !кбжу";0;0;0;0;2;0.01;0;0.01;0.01;0
30686;0.01;"!программа !питания !бжу";0;0;0;0;1;0.01;0;0.01;0.01;0
30687;0.01;"!конструктор !меню !по !кбжу";0;0;0;0;2;0.01;0;0.01;0.01;0
30688;0.01;"!правильноепитаниепринципы";0;0;0;0;2;0.01;0;0.01;0.01;0
30689;0.01;"!подобрать !меню !по !бжу";0;0;0;0;2;0.01;0;0.01;0.01;0
30690;0.01;"!конструктор !пп !рацион";0;0;0;0;2;0.01;0;0.01;0.01;0
30691;0.01;"!меню !с !бжу";0;0;0;0;2;0.01;0;0.01;0.01;0
30692;0.01;"!здоровое !распределение !бжу";0;0;0;0;2;0.01;0;0.01;0.01;0
30693;0.98;"!еда !для !веганов !интернет !магазин";2;0.36;2;13.72;2;0.98;0.36;0.33;0.59;2
30694;0.01;"!питание !в !москве !недорого";0;0;0;0;2;0.01;0;0.01;0.01;0
30695;0.01;"!конструктор !еды !для !похудения";0;0;0;0;0;0.01;0;0.01;0.01;0
30696;0.52;"!запись !к !диетологу !бесплатно";2;0.22;0;0;2;0.52;0.22;0.01;0.01;2
30697;0.01;"!еда !для !похудение !для !женщина";0;0;0;0;2;0.01;0;0.01;0.01;0
30698;0.01;"!дневный !рацион !для !женщина !для !похудение";0;0;0;0;2;0.01;0;0.01;0.01;0
30699;0.36;"!правильное !бжу";2;0.24;0;0;3;0.36;0.24;0.01;0.01;2
30700;0.01;"!калькулятор !каллорий";0;0;0;0;1;0.01;0;0.01;0.01;0
30701;0.69;"!дженерал !фуд !отзывы !сотрудников";2;0.09;0;0;2;0.69;0.09;0.01;0.01;2
30702;0.01;"!сбалансированное !питание !купить !в !москве";0;0;0;0;1;0.01;0;0.01;0.01;0
30703;0.78;"!трехразовое !питание !на !дом";2;0.31;0;0;1;0.78;0.31;0.01;0.01;2
30704;0.01;"!генерал !фуд !официальный !сайт";0;0;0;0;1;0.01;0;0.01;0.01;0
30705;0.01;"!составить !питание !по !бжу";0;0;0;0;1;0.01;0;0.01;0.01;0
30706;0.01;"!доставка !еды !для !похудения !на !дом !недорого";0;0;0;0;1;0.01;0;0.01;0.01;0
30707;0.01;"!порционное !питание !с !доставкой !москва !недорого";0;0;0;0;1;0.01;0;0.01;0.01;0
30708;0.01;"!конструктор !здорового !питания";0;0;0;0;1;0.01;0;0.01;0.01;0
30709;0.01;"!фирмы !доставляющие !правильное !питание !в !москве";0;0;0;0;1;0.01;0;0.01;0.01;0
30710;0.01;"!конструктор !пп";0;0;0;0;1;0.01;0;0.01;0.01;0
30711;0.01;"!заказ !правильного !питания !на !неделю";0;0;0;0;0;0.01;0;0.01;0.01;0
30712;0.01;"!готовое !здоровое !питание !купить";0;0;0;0;1;0.01;0;0.01;0.01;0
30713;0.01;"!пп !заказать !на !дом !москва";0;0;0;0;1;0.01;0;0.01;0.01;0
30714;0.01;"!доставка !индивидуального !питания";0;0;0;0;1;0.01;0;0.01;0.01;0
30715;0.01;"!здоровое !правильное !питание !с !доставкой !на !дом";0;0;0;0;1;0.01;0;0.01;0.01;0
30716;0.01;"!сбалансированная !еда !с !доставкой !на !дом";0;0;0;0;1;0.01;0;0.01;0.01;0
30717;0.01;"!доставка !питания !по !бжу";0;0;0;0;1;0.01;0;0.01;0.01;0
30718;0.01;"!правильная !еда !на !неделю !с !доставкой !москва";0;0;0;0;1;0.01;0;0.01;0.01;0
30719;0.01;"!диетические !обеды !с !доставкой !на !дом !москва";0;0;0;0;1;0.01;0;0.01;0.01;0
30720;0.01;"!купить !питание !на !месяц";0;0;0;0;1;0.01;0;0.01;0.01;0
30721;0.01;"!сбалансирование !питание !доставка";0;0;0;0;1;0.01;0;0.01;0.01;0
30722;0.01;"!правильноепитаниенадом";0;0;0;0;1;0.01;0;0.01;0.01;0
30723;0.01;"!сервисы !питания !москва";0;0;0;0;0;0.01;0;0.01;0.01;0
30724;0.01;"!конструктор !питания !по !бжу";0;0;0;0;1;0.01;0;0.01;0.01;0
30725;0.01;"!готовая !еда !на !неделю !для !вегетарианцев";0;0;0;0;1;0.01;0;0.01;0.01;0
30726;0.01;"!калькуляторпитания";0;0;0;0;1;0.01;0;0.01;0.01;0
30727;0.01;"!бжу !как !правильно !питаться";0;0;0;0;1;0.01;0;0.01;0.01;0
30728;0.01;"!как !правильно !распределить !кбжу !в !тесении !дня";0;0;0;0;1;0.01;0;0.01;0.01;0
30729;0.01;"!правильное !питание !соотношение !бжу";0;0;0;0;1;0.01;0;0.01;0.01;0
30730;0.01;"!правильное !употребление !бжу";0;0;0;0;1;0.01;0;0.01;0.01;0
30731;0.01;"!меню !с !соблюдением !бжу";0;0;0;0;1;0.01;0;0.01;0.01;0
30732;0.01;"!кбжу !для !вегетарианцев";0;0;0;0;1;0.01;0;0.01;0.01;0
30733;0.01;"!доставка !еды !рацион !на !день";0;0;0;0;0;0.01;0;0.01;0.01;0
30734;0.01;"!заказать !еду !правильное !питание";0;0;0;0;0;0.01;0;0.01;0.01;0
30735;0.01;"!здоровое !питание !с !доставкой !на !дом !недорого";0;0;0;0;0;0.01;0;0.01;0.01;0
30736;0.01;"!сбалансированное !питание !с !доставкой !на !дом !москва";0;0;0;0;1;0.01;0;0.01;0.01;0
30737;0.01;"!еда !с !доставкой !на !дом !сбалансированная";0;0;0;0;1;0.01;0;0.01;0.01;0
30738;0.01;"!сервис !готовой !еды !для !снижения !веса";0;0;0;0;1;0.01;0;0.01;0.01;0
30739;0.01;"!интернкт !магазин !еды !на !каждый !день";0;0;0;0;1;0.01;0;0.01;0.01;0
30740;0.01;"!ппнадоммоскванедорого";0;0;0;0;1;0.01;0;0.01;0.01;0
30741;0.01;"!как !заказать !здоровые !продукты !на !дом";0;0;0;0;1;0.01;0;0.01;0.01;0
30742;0.01;"!здоровая !еда !официальный !сайт !москва";0;0;0;0;1;0.01;0;0.01;0.01;0
30743;0.01;"!доставка !готовой !еды !каждый !день";0;0;0;0;0;0.01;0;0.01;0.01;0
30744;0.01;"!питпние !на !дом";0;0;0;0;1;0.01;0;0.01;0.01;0
30745;0.01;"!доставка !готовой !еды !на !три !дня";0;0;0;0;0;0.01;0;0.01;0.01;0
30746;0.01;"!фитнес !меню !с !доставкой";0;0;0;0;1;0.01;0;0.01;0.01;0
30747;0.01;"!правильнаяеданадом";0;0;0;0;1;0.01;0;0.01;0.01;0
30748;0.01;"!правильноепитаниемосквадоставка";0;0;0;0;1;0.01;0;0.01;0.01;0
30749;0.01;"!интернет !магазины !готовой !диетической !еды !в !москве";0;0;0;0;1;0.01;0;0.01;0.01;0
30750;0.01;"!пп !готовая !едв";0;0;0;0;1;0.01;0;0.01;0.01;0
30751;0.01;"!магазин !здорового !питания !с !готовой !едой";0;0;0;0;0;0.01;0;0.01;0.01;0
30752;0.01;"!магазин !здорового !питания !готовые !блюда !москва";0;0;0;0;1;0.01;0;0.01;0.01;0
30753;0.01;"!меню !на !неделю !купить";0;0;0;0;1;0.01;0;0.01;0.01;0
30754;0.01;"!магазин !готовых !диетических !обедоа";0;0;0;0;1;0.01;0;0.01;0.01;0
30755;0.01;"!правильное !петание !заказать !дешево";0;0;0;0;1;0.01;0;0.01;0.01;0
30756;0.01;"!р !фуд !ру";0;0;0;0;1;0.01;0;0.01;0.01;0
30757;0.01;"!питнание !на !дом";0;0;0;0;1;0.01;0;0.01;0.01;0
30758;0.01;"!купить !готовое !пимтание";0;0;0;0;1;0.01;0;0.01;0.01;0
30759;0.01;"!заказ !диетической !еды !на !неделю !москва";0;0;0;0;0;0.01;0;0.01;0.01;0
30760;0.01;"!магазин !вегатерианской !еды !онлайн";0;0;0;0;1;0.01;0;0.01;0.01;0
30761;0.01;"!доставки !здорового !питания !акции";0;0;0;0;1;0.01;0;0.01;0.01;0
30762;0.01;"!магазины !готового !диетического !питания !москва";0;0;0;0;1;0.01;0;0.01;0.01;0
30763;0.01;"!нутрициолог !питание !доствка";0;0;0;0;1;0.01;0;0.01;0.01;0
30764;0.01;"!магазие !готовый !еды";0;0;0;0;1;0.01;0;0.01;0.01;0
30765;0.01;"!продажа !пп !еды";0;0;0;0;1;0.01;0;0.01;0.01;0
30766;0.01;"!рационы !здорового !питания !москва";0;0;0;0;0;0.01;0;0.01;0.01;0
30767;0.01;"!правильноепитаниесдоставкойдешево";0;0;0;0;1;0.01;0;0.01;0.01;0
30768;0.01;"!дешевое !готовое !питание !с !доставкой";0;0;0;0;0;0.01;0;0.01;0.01;0
30769;0.01;"!готовые !рационы !питания !для !похудения !купить";0;0;2;25.19;1;0.01;0;0.99;2.59;0
30770;0.01;"!питание !на !месяц !купить";0;0;0;0;1;0.01;0;0.01;0.01;0
30771;0.01;"!купить !рацион !еды";0;0;0;0;0;0.01;0;0.01;0.01;0
30772;0.01;"!правдьное !спортивное !аитагие !на !дом";0;0;0;0;1;0.01;0;0.01;0.01;0
30773;0.01;"!пп !рацион !на !дом";0;0;0;0;0;0.01;0;0.01;0.01;0
30774;2.5;"!диетическое !питание !доставка !москва";2;0.18;0;0;1;2.5;0.18;1.59;8.28;2
30775;0.01;"!доставка !еды !на !дом !рацион !на !неделю";0;0;0;0;1;0.01;0;0.01;0.01;0
30776;0.01;"!сбалшансированное !питангие !на !дом";0;0;0;0;1;0.01;0;0.01;0.01;0
30777;0.01;"!низкокалорийная !еда !с !доставкой !в !москве";0;0;0;0;1;0.01;0;0.01;0.01;0
30778;0.01;"!доставка !правильного !питания !на !неделю !хайфа";0;0;0;0;0;0.01;0;0.01;0.01;0
30779;0.01;"!готовая !еда !на !дом !с !подсчетом !бжу";0;0;0;0;0;0.01;0;0.01;0.01;0
30780;0.01;"!сервис !по !доставке !сбалансированного !питания";0;0;0;0;1;0.01;0;0.01;0.01;0
30781;0.01;"!сервис !по !доставке !еды !для !спортсменов";0;0;0;0;1;0.01;0;0.01;0.01;0
30782;0.01;"!правильное !пмюитание !на !дом";0;0;0;0;1;0.01;0;0.01;0.01;0
30783;0.01;"!доставка !нды !на !неделю !иосква";0;0;0;0;1;0.01;0;0.01;0.01;0
30784;0.01;"!сбалансированная !еда !москва";0;0;0;0;1;0.01;0;0.01;0.01;0
30785;0.01;"!закажи !обед !диетический";0;0;0;0;0;0.01;0;0.01;0.01;0
30786;0.01;"!заказать !правильное";0;0;0;0;1;0.01;0;0.01;0.01;0
30787;0.01;"!сбалансированное !питание !по !москве";0;0;0;0;1;0.01;0;0.01;0.01;0
30788;0.01;"!сервис !заказа !здоровой !еды";0;0;0;0;1;0.01;0;0.01;0.01;0
30789;0.01;"!магазин !вегетарианского !питания !москва";0;0;0;0;0;0.01;0;0.01;0.01;0
30790;0.01;"!сбалансированные !рационы !питания !доставка";0;0;0;0;1;0.01;0;0.01;0.01;0
30791;0.01;"!купить !питанме !для !позудения !на !месяц";0;0;0;0;1;0.01;0;0.01;0.01;0
30792;0.01;"!интернет !магазин !здоровая !пища";0;0;0;0;1;0.01;0;0.01;0.01;0
30793;0.01;"!поставка !продуктов !меню !калории";0;0;0;0;1;0.01;0;0.01;0.01;0
30794;0.01;"!доставка !еды !на !1300 !калорий !в !день";0;0;0;0;1;0.01;0;0.01;0.01;0
30795;0.01;"!сыроедческое !питание !доставка !москва";0;0;0;0;1;0.01;0;0.01;0.01;0
30796;0.01;"!сбалансированное !питание !для !спортсменов !с !доставкой";0;0;0;0;1;0.01;0;0.01;0.01;0
30797;0.01;"!купить !еда !только !разогреть";0;0;0;0;1;0.01;0;0.01;0.01;0
30798;0.01;"!конструктоор !еды !санкт !петерург";0;0;0;0;1;0.01;0;0.01;0.01;0
30799;0.01;"!доставка !готовых !обедов !на !неделю";0;0;0;0;0;0.01;0;0.01;0.01;0
30800;0.01;"!питание !готовое !по !калориям !цена";0;0;0;0;1;0.01;0;0.01;0.01;0
30801;0.01;"!купить !готовое !1000 !колорий";0;0;0;0;1;0.01;0;0.01;0.01;0
30802;1.18;"!питание !по !калориям !на !дом";2;0.27;0;0;1;1.18;0.27;0.01;0.01;2
30803;0.01;"!москва !бесплатные !ресурсы !вегетарианцы";0;0;0;0;1;0.01;0;0.01;0.01;0
30804;0.01;"!вегетарианское !дробное !питание !заказать";0;0;0;0;0;0.01;0;0.01;0.01;0
30805;0.01;"!сервис !по !правильному !питанию";0;0;0;0;1;0.01;0;0.01;0.01;0
30806;0.01;"!еда !на !день !за !550 !рублей";0;0;0;0;1;0.01;0;0.01;0.01;0
30807;0.01;"!пищевые !рационы !мэй !дэй !купить !в !москве";0;0;0;0;0;0.01;0;0.01;0.01;0
30808;0.01;"!сервис !доставки !еды !правильное !питание";0;0;0;0;1;0.01;0;0.01;0.01;0
30809;0.01;"!вегетарианские !блюда !с !доставкой !на !дом !москва";0;0;0;0;1;0.01;0;0.01;0.01;0
30810;0.01;"!правильное !питание !балашиха";0;0;0;0;0;0.01;0;0.01;0.01;0
30811;0.01;"!менюдляпохудениязаказать";0;0;0;0;1;0.01;0;0.01;0.01;0
30812;0.01;"!комплексное !вегетарианское !меню !цены";0;0;0;0;1;0.01;0;0.01;0.01;0
30813;0.01;"!l !food";0;0;0;0;1;0.01;0;0.01;0.01;0
30814;0.01;"!вегетарианская !еда !с !доставкой !надом";0;0;0;0;1;0.01;0;0.01;0.01;0
30815;0.01;"!конструктор !еды !продукты !питания";0;0;0;0;1;0.01;0;0.01;0.01;0
30816;0.9;"!еда !вегетарианская !с !доставкой !на !неделю";2;1.53;2;14.38;1;3.81;0.49;3.11;5.59;2
30817;0.01;"!сервис !правильной !еды";0;0;0;0;1;0.01;0;0.01;0.01;0
30818;0.01;"!купить !специальное !питание !для !вегетарианцев";0;0;0;0;1;0.01;0;0.01;0.01;0
30819;0.01;"!наборы !питания !для !вегетарианцев !дешево";0;0;0;0;1;0.01;0;0.01;0.01;0
30820;0.01;"!фуд !женераль";0;0;0;0;0;0.01;0;0.01;0.01;0
30821;0.01;"!вегетарианская !доставка !на !дом";0;0;0;0;0;0.01;0;0.01;0.01;0
30822;0.2;"!конструктор !еды !для !вегетарианцев";2;1.1;0;0;1;0.2;1.1;0.01;0.01;2
30823;0.01;"!готовая !еда !на !неделю !веган";0;0;0;0;1;0.01;0;0.01;0.01;0
30824;0.01;"!чистые !пруды !доставка !еды !веган";0;0;0;0;0;0.01;0;0.01;0.01;0
30825;0.01;"!услуга !личный !диетолог";0;0;0;0;1;0.01;0;0.01;0.01;0
30826;0.01;"!general !food !логотип";0;0;0;0;1;0.01;0;0.01;0.01;0
